alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1751958662.5362,elite,98.066054061038,1742764697.2908,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752322702,1752833050.3316,80,http,http://45.67.215.98:80,false,213.28091621399,13103,3237,80.189718482252,45.67.215.98
true,1750624974.2187,elite,99.901957971998,1750624974.2187,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752439578,1752833050.0066,80,http,http://185.221.160.108:80,false,358.60013961792,12219,0,100,185.221.160.108
true,1750622406.6514,elite,101.87797441852,1750622406.6514,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752437019,1752833048.871,80,http,http://108.162.192.76:80,false,29.686212539673,12454,0,100,108.162.192.76
true,1750506990.8661,elite,98.001491353627,1720457303.2159,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752263555,1752833048.739,80,http,http://185.238.228.127:80,false,29.860258102417,12779,2522,83.517417162277,185.238.228.127
true,1750563848.3615,elite,100.65267800077,1742395566.5471,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752378766,1752833047.3123,80,http,http://170.114.45.168:80,false,36.680936813354,12235,906,93.10554752302,170.114.45.168
true,1750609543.4705,elite,101.31521678606,1750609543.4705,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752424367,1752833046.9474,80,http,http://185.238.228.131:80,false,42.033433914185,12268,0,100,185.238.228.131
true,1751958607.8235,elite,101.62596438242,1750626468.8096,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752441043,1752833046.5432,80,http,http://69.84.182.15:80,false,52.757978439331,12431,1,99.991956241956,69.84.182.15
true,1750603581.5026,elite,100.35442848027,1742335738.1913,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752418205,1752833046.3985,80,http,http://216.205.52.43:80,false,204.7176361084,12392,3253,79.207414509428,216.205.52.43
true,1750609241.7882,elite,99.620650851794,1742422076.0606,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752424115,1752833045.262,80,http,http://45.67.215.51:80,false,86.462736129761,12390,3268,79.12887980585,45.67.215.51
true,1750609890.4104,elite,101.41669347994,1742497208.0853,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752424428,1752833045.1167,80,http,http://216.205.52.28:80,false,64.626693725586,12425,3128,79.888124477593,216.205.52.28
true,1752178254.0014,elite,98.63803280779,1742446932.9815,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752418822,1752833044.857,80,http,http://170.114.45.132:80,false,267.75336265564,12631,3660,77.533607513351,170.114.45.132
true,1752833044.8093,transparent,8747.9675832645,1750602512.3037,"AS142465 AMIGOS BROADBAND PVT LTD",AMIGOSPL-AS-IN,Madurāntakam,Asia,AS,India,IN,,false,"Amigos Broadband Pvt Ltd",12.4186,79.8246,false,NIXI,true,"Tamil Nadu",success,Asia/Kolkata,603306,1752415497,1752833044.8093,8080,http,http://103.102.85.1:8080,false,2003.3891201019,258,9120,2.7511196417147,103.102.85.1
true,1750558012.446,elite,99.131438986186,1742382111.8732,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752372821,1752833044.6484,80,http,http://216.24.57.199:80,false,19.818067550659,12380,891,93.286112576294,216.24.57.199
true,1752307014.7539,elite,99.570636750747,1742362721.1443,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752417325,1752833043.8075,80,http,http://89.116.250.47:80,false,61.467885971069,12896,3333,79.462690245856,89.116.250.47
true,1750600975.052,elite,100.13694375288,1742615696.8161,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752415731,1752833043.7265,80,http,http://216.24.57.173:80,false,67.518711090088,12675,3067,80.517088044721,216.24.57.173
true,1750603067.6426,elite,99.748234502694,1742363853.9832,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752417839,1752833042.7871,80,http,http://45.67.215.153:80,false,39.488077163696,12497,3244,79.391398259323,45.67.215.153
true,1752178648.3003,elite,99.366694424717,1742492650.9269,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752384454,1752833042.2828,80,http,http://216.205.52.111:80,false,54.405212402344,12302,765,94.145557511288,216.205.52.111
true,1752178324.5581,elite,101.33443105306,1742334008.9377,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752415307,1752833041.4387,80,http,http://103.160.204.106:80,false,64.549684524536,12229,3278,78.861159476366,103.160.204.106
true,1750511098.4421,elite,99.308410371731,1720479687.127,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752325975,1752833041.3855,80,http,http://185.238.228.169:80,false,51.97286605835,12686,2177,85.352889726166,185.238.228.169
true,1751960940.6804,elite,97.80963967738,1720501005.127,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1752316463,1752833041.2357,80,http,http://141.101.113.246:80,false,34.93070602417,12748,1936,86.815581585399,141.101.113.246
true,1750609979.6923,elite,99.51956876844,1742475084.6323,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752425004,1752833039.8473,80,http,http://69.84.182.103:80,false,209.19752120972,12716,3221,79.789169856309,69.84.182.103
true,1752833039.6847,transparent,6996.1449621486,1750609351.4316,"AS141127 PT Anugerah Cimanuk Raya",IDNIC-CDNNET-AS-ID,Jatibarang,Asia,AS,Indonesia,ID,,false,"PT Anugerah Cimanuk Raya",-6.47472,108.315,false,"PT Tusaba Sinergy Abadi",true,"West Java",success,Asia/Jakarta,,1752428311,1752833039.6847,8080,http,http://103.148.131.87:8080,false,6765.7461166382,1176,10889,9.7472026523,103.148.131.87
true,1752306910.2666,elite,99.824755852229,1722340140.3565,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752379025,1752833039.4165,80,http,http://185.221.160.176:80,false,39.44730758667,12332,1537,88.917730189632,185.221.160.176
true,1750532053.1914,elite,98.755021709298,1720501755.8636,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1752346805,1752833039.333,80,http,http://141.101.113.17:80,false,116.65081977844,12535,1943,86.579638071557,141.101.113.17
true,1750610046.0557,elite,100.55933158446,1742424626.5465,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752425063,1752833038.8741,80,http,http://185.221.160.234:80,false,38.056612014771,12445,3263,79.227145403616,185.221.160.234
true,1750600754.4081,elite,99.833061515855,1742960041.3784,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752415554,1752833038.4412,80,http,http://89.116.250.248:80,false,90.227842330933,12890,3387,79.191497204645,89.116.250.248
true,1750600748.4847,elite,100.08285295978,1742340372.9198,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752415852,1752833038.3124,80,http,http://45.8.211.132:80,false,202.91471481323,12707,3483,78.486720197653,45.8.211.132
true,1751958332.8899,elite,102.34464027751,1750603168.2616,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752415197,1752833038.2079,80,http,http://69.84.182.37:80,false,59.972763061523,12524,1,99.992015968064,69.84.182.37
true,1752829713.9387,elite,1459.6107309247,1750186242.239,"AS139628 Mega Truenet Communication Co., Ltd.",MEGATRUENET-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"Mega Truenet Communication Co., Ltd.",11.5431,104.922,false,"Mega Truenet Communication Co., Ltd",false,"Phnom Penh",success,Asia/Phnom_Penh,,1752605806,1752833038.1398,8085,http,http://124.108.6.20:8085,false,1697.0088481903,12789,1418,90.019004715985,124.108.6.20
true,1750619605.6955,elite,100.6926375026,1750619605.6955,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752434183,1752833037.0632,80,http,http://108.162.192.88:80,false,57.722330093384,12467,0,100,108.162.192.88
true,1751958464.4605,elite,99.145617864402,1742364137.8383,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752377141,1752833036.9084,80,http,http://170.114.45.16:80,false,34.155607223511,12270,882,93.293795620438,170.114.45.16
true,1752306854.4825,elite,147.41382718843,1720502545.3925,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Ashburn,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",39.0438,-77.4874,false,"Cloudflare, Inc.",false,Virginia,success,America/New_York,20149,1752322411,1752833036.3023,80,http,http://108.162.198.161:80,false,122.28226661682,13236,4310,75.435996808389,108.162.198.161
true,1750603132.2192,elite,100.30492040466,1742420507.3625,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752417911,1752833035.8593,80,http,http://170.114.45.220:80,false,73.107242584229,12561,3307,79.159314343332,170.114.45.220
true,1750508792.5792,elite,98.162756826372,1720502381.113,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752323349,1752833035.8072,80,http,http://108.162.194.129:80,false,98.71244430542,13152,4317,75.287652412846,108.162.194.129
true,1752178706.351,elite,101.69137212359,1742362633.9899,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752415424,1752833035.7765,80,http,http://170.114.45.43:80,false,29.555320739746,12231,3266,78.924953216752,170.114.45.43
true,1750609560.9513,elite,97.842323736023,1742447937.464,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752424316,1752833035.2108,80,http,http://216.205.52.32:80,false,134.52577590942,12725,3724,77.360325855675,216.205.52.32
true,1750610039.6501,elite,102.69507796383,1742407319.28,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752424683,1752833035.1243,80,http,http://170.114.45.80:80,false,207.91888237,12170,3843,76.00074939112,170.114.45.80
true,1750508062.5333,elite,98.560324571799,1720479418.9569,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752322952,1752833035.0482,80,http,http://185.238.228.109:80,false,24.332761764526,12937,4597,73.782365689518,185.238.228.109
true,1751961364.4496,elite,98.667159965494,1742333380.402,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752369041,1752833034.8192,80,http,http://103.160.204.155:80,false,59.530973434448,12275,905,93.133535660091,103.160.204.155
true,1750506180.073,elite,98.812641166145,1720501688.4167,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752320872,1752833034.7314,80,http,http://141.101.120.196:80,false,45.406818389893,12719,1965,86.618087714519,141.101.120.196
true,1750506384.3908,elite,98.359463974752,1720481373.0496,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752280091,1752833034.6807,80,http,http://185.238.228.163:80,false,35.543918609619,12771,2293,84.778279341476,185.238.228.163
true,1751960972.4138,elite,101.2766118565,1742383959.7132,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752377232,1752833034.5103,80,http,http://45.67.215.93:80,false,101.24230384827,12390,886,93.326303103344,45.67.215.93
true,1750602607.6979,elite,100.54274139477,1742332831.8842,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752417407,1752833034.4085,80,http,http://102.177.176.53:80,false,76.46107673645,12535,3309,79.115122443827,102.177.176.53
true,1750602903.171,elite,100.91877016919,1742333871.6594,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752417861,1752833034.2809,80,http,http://102.177.176.136:80,false,169.69656944275,12180,3281,78.778862945476,102.177.176.136
true,1750553736.4053,elite,103.05975631531,1742642394.9089,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752368557,1752833034.2202,80,http,http://216.205.52.81:80,false,85.389614105225,12421,733,94.427550554964,216.205.52.81
true,1750603228.2178,elite,98.111189177224,1742334769.2189,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752418122,1752833033.9231,80,http,http://102.177.176.194:80,false,317.17491149902,12350,3258,79.126089185033,102.177.176.194
true,1751958584.7286,elite,100.69382946618,1742334976.7795,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752424490,1752833033.3635,80,http,http://102.177.176.109:80,false,166.82600975037,12289,3284,78.91221986772,102.177.176.109
true,1750609758.9796,elite,100.92175170663,1742449875.8525,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752424462,1752833032.758,80,http,http://45.8.211.19:80,false,148.52356910706,12521,3244,79.42277196321,45.8.211.19
true,1751958486.5984,elite,103.45626017131,1742478281.4117,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752418208,1752833032.6128,80,http,http://45.67.215.45:80,false,277.44388580322,12457,3177,79.678904950748,45.67.215.45
true,1752833032.4674,elite,4028.3379711227,1750279818.9523,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",false,Guangdong,success,Asia/Shanghai,510000,1752746141,1752833032.4674,9034,http,http://117.161.170.163:9034,false,12046.125650406,2834,10895,20.642435720009,117.161.170.163
true,1751960857.0496,elite,99.999066686365,1742548277.3313,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752543439,1752833032.2448,80,http,http://45.8.211.204:80,false,501.9805431366,12774,3450,78.735207100592,45.8.211.204
true,1750632826.5773,elite,98.732539197282,1750632826.5773,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752447504,1752833032.1791,80,http,http://45.8.211.206:80,false,613.84034156799,12190,0,100,45.8.211.206
true,1751960883.7158,elite,100.92026907838,1742542147.7255,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752418117,1752833031.5901,80,http,http://170.114.46.120:80,false,182.96456336975,12269,2969,80.515815723848,170.114.46.120
true,1751961141.3035,elite,101.16646679128,1742521779.3386,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752405580,1752833031.5004,80,http,http://45.67.215.235:80,false,55.791854858398,12323,676,94.799599969228,45.67.215.235
true,1751961166.2359,elite,99.512407488939,1742335580.2289,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752406479,1752833031.4905,80,http,http://45.67.215.33:80,false,70.336580276489,12301,902,93.168219344088,45.67.215.33
true,1750603067.2042,elite,100.87077121794,1742382087.3535,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752417662,1752833031.4735,80,http,http://89.116.250.13:80,false,46.085596084595,12792,3294,79.522566206639,89.116.250.13
true,1750600866.532,elite,98.539241512381,1742836024.4632,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752535776,1752833031.3296,80,http,http://170.114.46.116:80,false,106.4441204071,12676,3746,77.189136524175,170.114.46.116
true,1751960973.0893,elite,100.21006405881,1742442648.607,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752415333,1752833030.9396,80,http,http://216.205.52.79:80,false,49.926996231079,12320,3274,79.004745414903,216.205.52.79
true,1750508991.722,elite,96.815982026874,1720503831.9299,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752505866,1752833030.8668,80,http,http://141.101.120.132:80,false,84.369897842407,13250,5372,71.152400386639,141.101.120.132
true,1750507379.4596,elite,99.971900043871,1720502345.5859,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752302291,1752833030.7365,80,http,http://141.101.120.171:80,false,38.508415222168,12750,1996,86.464125864641,141.101.120.171
true,1750603417.5703,elite,102.04576274905,1742469746.7371,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752418298,1752833030.5088,80,http,http://45.8.211.179:80,false,147.62163162231,12481,3215,79.517074413863,45.8.211.179
true,1750600677.8555,elite,102.39166347302,1742561954.3042,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752415502,1752833029.9462,80,http,http://185.221.160.44:80,false,138.29278945923,12399,2905,81.018034500784,185.221.160.44
true,1751960983.0447,elite,100.53234617988,1742333505.9301,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752404387,1752833029.5501,80,http,http://103.160.204.88:80,false,35.94708442688,12187,893,93.172782874618,103.160.204.88
true,1750609841.5692,elite,99.659221043844,1723253702.3515,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752424440,1752833029.5328,80,http,http://69.84.182.7:80,false,42.186260223389,12527,4355,74.203293448644,69.84.182.7
true,1752833029.0455,transparent,8402.5860697494,1750609264.7291,"AS23969 TOT Public Company Limited",TOT-NET,"Khwaeng Thung Song Hong",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.8983,100.582,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10210,1752415861,1752833029.0455,8080,http,http://101.51.55.153:8080,false,7961.07172966,194,8651,2.1933295647258,101.51.55.153
true,1750581308.3273,elite,99.953818010838,1742528531.8496,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752396007,1752833028.9057,80,http,http://216.205.52.87:80,false,55.844068527222,12291,640,95.050653468409,216.205.52.87
true,1750507322.4565,elite,98.33149339651,1720471910.5291,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752317065,1752833028.549,80,http,http://141.101.120.243:80,false,120.59545516968,12768,2231,85.125675045003,141.101.120.243
true,1751958638.078,elite,96.54729290688,1720502148.1328,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752497237,1752833028.4655,80,http,http://141.101.120.124:80,false,42.855501174927,13307,5507,70.729244179866,141.101.120.124
